ID,Face_Shape,TrialNum,Face_Set,Morph_Type,Pic_Number,Dom
511,2,29,1,2,531,3
511,2,30,2,2,109,3
511,2,31,2,2,5,3
511,2,32,1,2,504,5
511,2,33,2,2,69,4
511,2,34,2,1,141,3
511,2,35,1,1,592,4
511,2,36,1,1,521,4
511,2,37,2,1,37,3
511,2,38,2,1,13,3
511,2,39,1,2,569,4
511,2,40,1,2,643,4
512,2,1,1,2,568,3
512,2,2,1,1,630,5
512,2,3,2,1,69,6
512,2,4,1,1,526,5
512,2,5,2,2,30,7
512,2,6,1,1,569,4
512,2,7,2,2,91,3
512,2,8,1,1,521,1
512,2,9,2,1,91,5
512,2,10,2,1,116,6
512,2,11,2,1,96,6
512,2,12,2,1,142,4
512,2,13,2,2,47,5
512,2,14,1,2,628,4
512,2,15,2,2,131,3
512,2,16,1,2,641,4
512,2,17,1,2,617,6
512,2,18,1,2,631,2
512,2,19,1,1,605,3
512,2,20,1,2,592,4
512,2,21,2,2,142,3
512,2,22,1,1,641,1
512,2,23,2,2,65,2
512,2,24,1,2,638,4
512,2,25,2,2,71,5
512,2,26,1,1,608,3
512,2,27,2,1,8,3
512,2,28,1,1,625,2
512,2,29,2,1,109,3
512,2,30,1,2,672,2
512,2,31,2,2,80,4
512,2,32,2,2,153,5
512,2,33,1,1,672,1
512,2,34,2,1,131,3
512,2,35,2,1,61,5
512,2,36,1,2,533,6
512,2,37,2,2,9,5
512,2,38,1,1,518,2
512,2,39,2,1,9,1
512,2,40,1,2,522,6
513,2,1,1,2,569,3
513,2,2,1,2,531,2
513,2,3,2,2,150,2
513,2,4,2,1,48,3
513,2,5,2,2,109,4
513,2,6,1,2,608,4
513,2,7,2,2,96,4
513,2,8,1,1,605,3
513,2,9,2,1,69,3
513,2,10,1,1,625,2
513,2,11,1,2,529,4
513,2,12,1,1,533,4
513,2,13,2,2,13,4
513,2,14,2,1,42,3
513,2,15,1,1,563,2
513,2,16,1,1,522,3
513,2,17,1,2,628,4
513,2,18,2,1,131,2
513,2,19,2,2,106,5
513,2,20,2,1,162,4
513,2,21,1,2,632,5
513,2,22,2,2,161,3
513,2,23,1,1,672,2
513,2,24,2,2,8,1
513,2,25,2,1,66,1
513,2,26,2,1,65,1
513,2,27,1,1,631,4
513,2,28,1,2,563,5
513,2,29,1,2,604,4
513,2,30,2,1,91,3
513,2,31,1,1,617,5
513,2,32,1,2,526,5
513,2,33,2,2,9,4
513,2,34,1,2,601,5
513,2,35,1,1,621,5
513,2,36,1,1,632,3
513,2,37,2,1,98,2
513,2,38,2,2,131,2
513,2,39,2,1,13,3
513,2,40,2,2,81,5
514,2,1,2,1,48,2
514,2,2,2,1,33,2
514,2,3,1,2,512,3
514,2,4,2,1,113,3
514,2,5,1,2,601,2
514,2,6,1,1,604,3
514,2,7,2,1,65,4
514,2,8,2,2,96,5
514,2,9,1,1,617,4
514,2,10,2,2,49,4
514,2,11,1,1,521,5
514,2,12,2,1,57,5
514,2,13,1,1,632,3
514,2,14,1,2,518,4
514,2,15,2,2,38,2
514,2,16,1,2,673,5
514,2,17,1,2,625,4
514,2,18,1,2,605,4
514,2,19,1,2,617,3
514,2,20,2,2,41,4
514,2,21,1,1,526,4
514,2,22,2,1,40,2
514,2,23,2,2,62,2
514,2,24,1,1,603,4
514,2,25,2,2,73,5
514,2,26,2,1,42,5
514,2,27,2,1,26,4
514,2,28,2,2,76,4
514,2,29,2,2,40,3
514,2,30,1,1,533,5
514,2,31,1,1,569,5
514,2,32,1,2,526,4
514,2,33,1,1,630,3
514,2,34,1,1,512,5
514,2,35,1,2,608,3
514,2,36,2,1,73,2
514,2,37,2,2,13,4
514,2,38,1,2,623,4
514,2,39,2,2,68,2
514,2,40,2,1,69,3
515,2,1,1,1,673,5
515,2,2,1,2,569,2
515,2,3,1,2,625,2
515,2,4,2,2,20,2
515,2,5,2,2,116,2
515,2,6,2,1,100,4
515,2,7,2,1,116,4
515,2,8,2,1,16,1
515,2,9,2,1,41,5
515,2,10,1,2,592,4
515,2,11,1,2,601,5
515,2,12,2,1,65,1
515,2,13,2,2,7,6
515,2,14,1,1,518,1
515,2,15,2,2,68,4
515,2,16,1,2,526,7
515,2,17,1,2,512,6
515,2,18,1,2,623,5
515,2,19,1,2,640,3
515,2,20,1,1,603,2
515,2,21,2,1,61,5
515,2,22,1,1,521,6
515,2,23,1,1,640,4
515,2,24,2,2,37,4
515,2,25,2,1,8,3
515,2,26,2,2,52,3
515,2,27,1,1,625,2
515,2,28,2,2,141,6
515,2,29,2,2,150,4
515,2,30,2,1,37,4
515,2,31,1,1,592,5
515,2,32,1,2,631,6
515,2,33,1,1,672,5
515,2,34,1,1,617,4
515,2,35,2,1,38,2
515,2,36,2,1,63,5
515,2,37,1,1,512,6
515,2,38,2,2,96,6
515,2,39,1,2,541,5
515,2,40,2,2,98,6
516,2,1,2,2,26,3
516,2,2,2,2,116,5
516,2,3,1,2,531,5
516,2,4,1,2,604,3
516,2,5,1,1,632,5
516,2,6,2,1,100,2
516,2,7,1,2,640,6
516,2,8,2,1,7,4
516,2,9,2,1,81,5
516,2,10,2,1,109,2
516,2,11,2,2,63,2
516,2,12,1,1,604,2
516,2,13,1,2,630,3
516,2,14,2,2,30,5
516,2,15,2,1,106,3
516,2,16,2,1,42,5
516,2,17,1,2,672,2
516,2,18,1,1,512,2
516,2,19,1,2,601,6
516,2,20,2,1,43,3
516,2,21,2,1,16,3
516,2,22,2,2,48,5
516,2,23,1,2,643,4
516,2,24,1,2,621,4
516,2,25,2,1,65,2
516,2,26,2,2,45,3
516,2,27,1,2,521,3
516,2,28,1,1,641,2
516,2,29,2,2,57,5
516,2,30,1,1,569,3
516,2,31,2,2,109,3
516,2,32,1,1,617,3
516,2,33,1,2,526,4
516,2,34,1,1,592,2
516,2,35,2,2,161,5
516,2,36,2,2,9,3
516,2,37,2,1,111,3
516,2,38,1,1,643,3
516,2,39,1,1,623,
516,2,40,1,1,533,6
517,2,1,1,2,673,
517,2,2,1,1,641,2
517,2,3,1,1,608,5
517,2,4,1,2,672,4
517,2,5,1,2,623,5
517,2,6,2,1,60,5
517,2,7,1,2,522,5
517,2,8,2,2,11,3
517,2,9,2,1,73,3
517,2,10,1,1,673,4
517,2,11,2,2,96,5
517,2,12,2,2,69,4
517,2,13,2,1,62,2
517,2,14,1,2,533,4
517,2,15,2,2,42,3
517,2,16,1,1,640,2
517,2,17,2,1,76,3
517,2,18,2,1,63,3
517,2,19,2,2,62,3
517,2,20,1,2,541,4
517,2,21,2,2,98,3
517,2,22,1,2,617,4
517,2,23,1,1,526,4
517,2,24,1,2,641,3
517,2,25,1,1,672,2
517,2,26,2,2,71,4
517,2,27,1,2,643,5
517,2,28,1,1,601,5
517,2,29,1,2,563,3
517,2,30,1,1,638,3
517,2,31,1,1,504,3
517,2,32,2,1,100,3
517,2,33,2,1,86,2
517,2,34,2,1,13,2
517,2,35,2,2,141,3
517,2,36,2,1,26,3
517,2,37,2,2,142,3
517,2,38,1,1,592,4
517,2,39,2,2,68,3
517,2,40,2,1,40,5
518,2,1,2,1,20,3
518,2,2,2,1,62,4
518,2,3,2,2,43,5
518,2,4,2,2,20,4
518,2,5,1,2,592,5
518,2,6,1,1,672,3
518,2,7,2,2,30,5
518,2,8,2,1,57,5
518,2,9,2,1,26,4
518,2,10,2,2,8,5
518,2,11,2,2,48,6
518,2,12,1,2,529,6
518,2,13,1,1,541,5
518,2,14,2,1,96,4
518,2,15,1,2,521,6
518,2,16,1,1,643,4
518,2,17,1,2,631,6
518,2,18,2,1,111,
518,2,19,2,1,109,6
518,2,20,1,2,601,7
518,2,21,2,1,73,4
518,2,22,2,2,16,4
518,2,23,1,1,529,5
518,2,24,2,2,63,4
518,2,25,1,1,605,4
518,2,26,1,1,522,6
518,2,27,1,2,617,4
518,2,28,1,2,673,5
518,2,29,2,2,61,6
518,2,30,1,1,521,4
518,2,31,2,2,7,6
518,2,32,1,2,603,3
518,2,33,2,2,86,6
518,2,34,1,2,630,5
518,2,35,2,1,142,4
518,2,36,1,1,617,3
518,2,37,1,1,608,5
518,2,38,1,1,638,3
518,2,39,1,2,569,4
518,2,40,2,1,45,2
520,2,1,1,1,563,2
520,2,2,1,2,605,2
520,2,3,2,1,49,2
520,2,4,2,2,161,2
520,2,5,1,1,630,2
520,2,6,2,2,75,5
520,2,7,1,1,521,2
520,2,8,2,2,142,3
520,2,9,2,1,60,5
520,2,10,1,2,521,2
520,2,11,1,1,628,4
520,2,12,2,2,80,4
520,2,13,1,2,512,
520,2,14,1,2,568,5
520,2,15,1,2,563,4
520,2,16,2,1,7,4
520,2,17,2,2,20,5
520,2,18,2,1,81,5
520,2,19,1,1,529,3
520,2,20,2,1,41,6
520,2,21,2,1,150,2
520,2,22,1,2,592,6
520,2,23,1,1,673,3
520,2,24,2,1,33,4
520,2,25,1,1,522,3
520,2,26,2,2,162,4
520,2,27,1,2,522,6
520,2,28,1,2,631,5
520,2,29,1,1,512,3
520,2,30,1,1,638,2
520,2,31,2,2,42,5
520,2,32,2,2,26,4
520,2,33,1,2,641,3
520,2,34,2,1,100,6
520,2,35,2,1,91,4
520,2,36,2,1,38,3
520,2,37,2,2,33,6
520,2,38,1,1,640,3
520,2,39,1,2,569,3
520,2,40,2,2,13,5
521,2,1,2,2,91,4
521,2,2,1,1,625,5
521,2,3,1,2,601,5
521,2,4,2,2,52,5
521,2,5,2,2,11,5
521,2,6,1,2,603,6
521,2,7,1,2,521,5
521,2,8,2,1,150,3
521,2,9,2,1,57,5
521,2,10,2,1,68,5
521,2,11,1,1,518,4
521,2,12,2,2,60,6
521,2,13,2,1,69,5
521,2,14,1,1,630,3
521,2,15,2,2,48,4
521,2,16,2,1,131,3
521,2,17,2,2,141,5
521,2,18,1,1,541,5
521,2,19,2,1,20,5
521,2,20,2,1,110,3
521,2,21,1,2,531,6
521,2,22,2,2,142,3
521,2,23,2,1,60,3
521,2,24,1,2,604,3
521,2,25,1,1,621,3
521,2,26,1,2,605,5
521,2,27,2,1,76,3
521,2,28,1,1,521,5
521,2,29,1,1,672,5
521,2,30,2,2,71,4
521,2,31,1,2,628,3
521,2,32,2,1,86,3
521,2,33,1,1,568,3
521,2,34,1,1,504,3
521,2,35,2,2,8,5
521,2,36,1,2,518,2
521,2,37,2,2,75,5
521,2,38,1,2,632,4
521,2,39,1,2,638,3
521,2,40,1,1,632,4
522,2,1,1,2,522,5
522,2,2,2,2,100,3
522,2,3,1,1,623,4
522,2,4,2,2,62,2
522,2,5,2,2,80,3
522,2,6,1,2,625,2
522,2,7,1,1,621,
522,2,8,1,1,533,3
522,2,9,2,2,76,1
522,2,10,2,2,110,
522,2,11,2,1,26,
522,2,12,2,2,52,2
522,2,13,1,2,605,3
522,2,14,1,1,630,1
522,2,15,1,2,563,2
522,2,16,2,1,106,1
522,2,17,2,2,8,5
522,2,18,1,2,643,3
522,2,19,1,1,563,1
522,2,20,2,1,76,2
522,2,21,1,2,640,5
522,2,22,1,1,617,2
522,2,23,1,1,592,5
522,2,24,1,2,521,4
522,2,25,2,2,11,5
522,2,26,1,2,526,3
522,2,27,1,1,643,3
522,2,28,2,1,162,1
522,2,29,1,1,541,5
522,2,30,2,1,37,4
522,2,31,2,1,11,3
522,2,32,1,2,630,
522,2,33,2,1,5,2
522,2,34,2,1,52,5
522,2,35,1,2,533,6
522,2,36,2,1,109,2
522,2,37,1,1,641,1
522,2,38,2,2,13,3
522,2,39,2,1,131,2
522,2,40,2,2,9,2
523,2,1,2,1,47,2
523,2,2,2,2,96,1
523,2,3,1,2,563,1
523,2,4,1,1,569,2
523,2,5,2,2,41,5
523,2,6,2,1,110,2
523,2,7,1,2,673,6
523,2,8,1,1,630,2
523,2,9,2,2,47,6
523,2,10,2,1,43,3
523,2,11,1,1,522,3
523,2,12,1,2,631,2
523,2,13,1,2,608,7
523,2,14,1,1,673,7
523,2,15,1,1,526,3
523,2,16,2,1,68,2
523,2,17,1,1,518,2
523,2,18,1,2,568,2
523,2,19,2,1,63,4
523,2,20,1,1,504,1
523,2,21,2,1,26,5
523,2,22,2,2,109,2
523,2,23,2,2,100,2
523,2,24,1,2,521,2
523,2,25,2,2,40,2
523,2,26,2,2,68,2
523,2,27,2,2,81,3
523,2,28,1,2,522,6
523,2,29,2,1,100,2
523,2,30,2,1,45,4
523,2,31,1,2,640,7
523,2,32,2,2,111,2
523,2,33,1,1,623,2
523,2,34,2,1,41,6
523,2,35,2,2,30,7
523,2,36,1,2,603,5
523,2,37,1,1,568,3
523,2,38,1,2,512,6
523,2,39,1,1,512,2
523,2,40,2,1,9,1
524,2,1,2,1,48,6
524,2,2,2,1,98,4
524,2,3,2,2,38,5
524,2,4,2,2,96,6
524,2,5,1,1,621,5
524,2,6,1,2,672,4
524,2,7,2,2,11,5
524,2,8,2,2,153,4
524,2,9,1,1,604,5
524,2,10,1,1,673,4
524,2,11,2,2,45,5
524,2,12,1,1,617,4
524,2,13,2,1,76,5
524,2,14,2,2,162,4
524,2,15,2,1,8,5
524,2,16,1,2,601,4
524,2,17,1,2,640,3
524,2,18,1,1,521,3
524,2,19,2,2,68,4
524,2,20,1,2,512,4
524,2,21,1,1,569,3
524,2,22,2,1,111,4
524,2,23,2,2,26,4
524,2,24,2,1,109,4
524,2,25,1,2,617,4
524,2,26,1,2,526,5
524,2,27,2,1,60,4
524,2,28,1,2,673,3
524,2,29,2,2,9,4
524,2,30,2,1,37,4
524,2,31,1,1,504,4
524,2,32,1,2,531,5
524,2,33,2,1,80,4
524,2,34,2,2,20,5
524,2,35,1,2,541,5
524,2,36,1,2,521,3
524,2,37,2,1,73,3
524,2,38,1,1,632,
524,2,39,1,1,563,3
524,2,40,1,1,640,3
525,2,1,1,2,518,4
525,2,2,1,1,526,2
525,2,3,1,2,512,6
525,2,4,2,1,113,4
525,2,5,2,1,153,6
525,2,6,2,1,71,5
525,2,7,1,1,531,4
525,2,8,2,2,66,4
525,2,9,1,1,601,5
525,2,10,1,2,521,5
525,2,11,1,1,604,4
525,2,12,2,2,60,5
525,2,13,1,1,672,3
525,2,14,2,1,69,6
525,2,15,1,1,673,6
525,2,16,2,2,131,6
525,2,17,1,1,632,4
525,2,18,2,2,20,2
525,2,19,2,2,110,4
525,2,20,2,1,37,3
525,2,21,1,2,529,5
525,2,22,1,2,628,4
525,2,23,1,2,632,4
525,2,24,2,1,30,4
525,2,25,1,2,623,3
525,2,26,2,2,41,6
525,2,27,1,2,621,4
525,2,28,1,2,673,6
525,2,29,2,2,98,3
525,2,30,2,2,38,3
525,2,31,1,2,563,4
525,2,32,1,1,521,3
525,2,33,2,1,63,1
525,2,34,2,1,11,6
525,2,35,2,2,48,6
525,2,36,2,1,38,4
525,2,37,2,1,86,3
525,2,38,1,1,621,4
525,2,39,1,1,623,4
525,2,40,2,2,16,4
527,2,1,2,2,162,1
527,2,2,1,2,632,1
527,2,3,2,2,49,3
527,2,4,2,2,20,3
527,2,5,2,2,73,2
527,2,6,2,1,45,4
527,2,7,1,2,569,2
527,2,8,1,1,541,4
527,2,9,1,1,638,4
527,2,10,1,1,531,5
527,2,11,2,2,47,5
527,2,12,1,2,640,4
527,2,13,1,1,592,3
527,2,14,2,1,42,3
527,2,15,1,2,529,4
527,2,16,1,1,617,4
527,2,17,1,2,623,4
527,2,18,2,2,69,5
527,2,19,2,1,81,3
527,2,20,1,1,569,2
527,2,21,1,2,630,3
527,2,22,1,1,625,4
527,2,23,1,2,672,3
527,2,24,2,1,33,4
527,2,25,2,2,16,4
527,2,26,2,1,71,5
527,2,27,1,2,605,5
527,2,28,2,2,63,3
527,2,29,2,1,49,2
527,2,30,2,1,11,1
527,2,31,2,1,63,2
527,2,32,2,2,80,5
527,2,33,1,2,512,5
527,2,34,2,1,40,3
527,2,35,1,1,632,5
527,2,36,2,1,47,4
527,2,37,1,1,521,5
527,2,38,1,1,603,2
527,2,39,1,2,673,6
527,2,40,2,2,111,4
528,2,1,1,2,541,3
528,2,2,1,1,604,1
528,2,3,1,1,518,1
528,2,4,1,2,628,1
528,2,5,1,2,529,2
528,2,6,2,2,20,2
528,2,7,1,1,529,1
528,2,8,2,2,47,3
528,2,9,2,1,57,2
528,2,10,1,1,641,2
528,2,11,1,2,592,4
528,2,12,2,2,150,1
528,2,13,1,1,521,3
528,2,14,1,2,563,2
528,2,15,2,2,105,2
528,2,16,2,1,75,3
528,2,17,2,1,142,1
528,2,18,2,2,76,5
528,2,19,2,1,81,3
528,2,20,1,1,592,5
528,2,21,2,2,26,2
528,2,22,2,1,162,2
528,2,23,1,1,630,1
528,2,24,2,1,141,4
528,2,25,1,2,608,3
528,2,26,1,1,640,3
528,2,27,2,2,45,3
528,2,28,2,1,65,1
528,2,29,1,2,518,2
528,2,30,1,1,672,1
528,2,31,1,2,638,2
528,2,32,1,1,625,2
528,2,33,1,2,672,3
528,2,34,2,2,69,2
528,2,35,2,1,161,1
528,2,36,2,1,91,6
528,2,37,2,1,113,3
528,2,38,2,2,52,3
528,2,39,2,2,16,1
528,2,40,1,2,641,1
529,2,1,2,1,110,
529,2,2,2,2,65,5
529,2,3,2,1,66,3
529,2,4,2,1,100,6
529,2,5,1,1,617,5
529,2,6,1,1,623,5
529,2,7,1,1,601,6
529,2,8,2,2,26,
529,2,9,1,2,628,3
529,2,10,2,2,42,2
529,2,11,1,2,621,7
529,2,12,1,1,643,2
529,2,13,1,1,522,5
529,2,14,1,1,526,4
529,2,15,1,2,504,6
529,2,16,1,2,623,3
529,2,17,2,1,49,1
529,2,18,2,1,71,2
529,2,19,2,2,41,6
529,2,20,2,1,81,3
529,2,21,1,2,641,5
529,2,22,1,1,641,2
529,2,23,1,1,518,4
529,2,24,2,1,7,5
529,2,25,1,2,601,7
529,2,26,2,2,69,6
529,2,27,2,2,109,5
529,2,28,1,1,621,
529,2,29,1,2,592,3
529,2,30,2,2,13,3
529,2,31,2,1,109,2
529,2,32,1,2,604,4
529,2,33,1,2,568,4
529,2,34,2,2,161,5
529,2,35,2,2,91,6
529,2,36,2,1,111,1
529,2,37,2,1,76,3
529,2,38,1,1,603,4
529,2,39,2,2,8,3
529,2,40,1,2,529,5
530,2,1,1,1,512,3
530,2,2,2,1,150,5
530,2,3,2,1,33,5
530,2,4,1,2,617,6
530,2,5,2,2,8,3
530,2,6,1,1,529,2
530,2,7,2,2,81,6
530,2,8,2,2,43,5
530,2,9,1,1,504,2
530,2,10,1,2,640,6
530,2,11,1,2,529,6
530,2,12,1,2,623,4
530,2,13,2,1,16,3
530,2,14,1,2,531,5
530,2,15,2,2,66,
530,2,16,2,1,26,2
530,2,17,2,2,62,3
530,2,18,1,1,608,2
530,2,19,2,1,11,2
530,2,20,2,2,63,4
530,2,21,1,1,673,3
530,2,22,2,2,75,5
530,2,23,2,2,141,2
530,2,24,1,2,641,1
530,2,25,1,1,518,3
530,2,26,2,2,105,3
530,2,27,1,2,568,2
530,2,28,2,1,20,3
530,2,29,1,2,512,4
530,2,30,2,1,75,1
530,2,31,1,2,625,4
530,2,32,2,1,96,3
530,2,33,2,2,161,2
530,2,34,1,2,522,5
530,2,35,2,1,57,3
530,2,36,2,1,86,4
530,2,37,1,1,569,2
530,2,38,1,1,521,6
530,2,39,1,1,623,3
530,2,40,1,1,640,5
531,2,1,1,1,603,4
531,2,2,2,2,113,4
531,2,3,1,2,518,3
531,2,4,2,1,40,6
531,2,5,1,1,623,6
531,2,6,2,1,43,2
531,2,7,1,1,640,5
531,2,8,2,2,70,6
531,2,9,1,1,531,3
531,2,10,1,1,526,3
531,2,11,2,1,80,6
531,2,12,2,1,86,4
531,2,13,1,2,631,6
531,2,14,1,2,638,3
531,2,15,2,2,109,6
531,2,16,2,1,5,3
531,2,17,1,2,512,4
531,2,18,2,2,43,5
531,2,19,2,1,62,5
531,2,20,2,1,110,4
531,2,21,1,2,592,6
531,2,22,1,2,625,6
531,2,23,2,2,30,7
531,2,24,2,2,100,4
531,2,25,1,1,529,5
531,2,26,1,2,630,7
531,2,27,2,1,37,4
531,2,28,1,2,569,7
531,2,29,1,1,673,6
531,2,30,1,1,518,2
531,2,31,1,2,563,4
531,2,32,2,1,106,2
531,2,33,1,1,617,4
531,2,34,1,2,529,6
531,2,35,2,2,69,6
531,2,36,2,2,37,5
531,2,37,2,1,109,4
531,2,38,2,2,141,4
531,2,39,2,2,60,5
531,2,40,1,1,569,4
532,2,1,1,1,529,6
532,2,2,1,2,512,6
532,2,3,2,1,142,
532,2,4,2,2,57,6
532,2,5,2,1,43,5
532,2,6,2,1,86,5
532,2,7,2,2,116,7
532,2,8,1,2,630,5
532,2,9,1,1,631,
532,2,10,2,1,73,5
532,2,11,2,2,106,5
532,2,12,1,2,643,6
532,2,13,2,2,20,6
532,2,14,1,2,603,5
