ID,Face_Shape,TrialNum,Face_Set,Morph_Type,Pic_Number,Dom
532,2,15,1,2,608,6
532,2,16,1,2,638,4
532,2,17,2,2,81,5
532,2,18,2,2,150,
532,2,19,1,1,625,4
532,2,20,1,2,601,6
532,2,21,2,2,141,5
532,2,22,1,2,569,5
532,2,23,1,1,563,4
532,2,24,2,1,81,4
532,2,25,2,1,91,5
532,2,26,1,1,628,4
532,2,27,1,1,603,4
532,2,28,1,1,592,6
532,2,29,2,1,42,5
532,2,30,2,2,131,4
532,2,31,2,1,110,5
532,2,32,2,2,45,5
532,2,33,2,1,60,5
532,2,34,2,1,76,5
532,2,35,1,1,568,4
532,2,36,1,2,631,5
532,2,37,1,2,621,6
532,2,38,1,1,630,5
532,2,39,2,2,7,6
532,2,40,1,1,608,6
533,2,1,2,1,16,5
533,2,2,1,2,673,6
533,2,3,2,1,8,3
533,2,4,1,2,608,5
533,2,5,1,1,625,4
533,2,6,2,2,98,4
533,2,7,1,2,592,3
533,2,8,2,1,30,4
533,2,9,1,1,623,4
533,2,10,1,2,563,5
533,2,11,1,2,526,6
533,2,12,1,1,521,3
533,2,13,2,1,13,4
533,2,14,1,2,541,5
533,2,15,1,1,608,5
533,2,16,2,1,81,6
533,2,17,2,2,68,4
533,2,18,1,1,630,5
533,2,19,2,1,33,4
533,2,20,1,2,632,4
533,2,21,1,2,643,5
533,2,22,2,1,142,4
533,2,23,2,2,80,5
533,2,24,1,1,673,6
533,2,25,1,1,631,5
533,2,26,2,1,11,3
533,2,27,2,2,105,4
533,2,28,1,2,631,5
533,2,29,2,1,43,4
533,2,30,2,2,75,4
533,2,31,2,1,110,3
533,2,32,2,2,81,5
533,2,33,2,2,153,5
533,2,34,2,2,11,5
533,2,35,1,1,526,6
533,2,36,1,2,569,5
533,2,37,1,1,568,3
533,2,38,1,1,604,4
533,2,39,2,2,71,4
533,2,40,2,2,161,5
534,2,1,1,2,632,6
534,2,2,1,1,608,6
534,2,3,2,1,80,4
534,2,4,2,2,153,5
534,2,5,2,1,49,2
534,2,6,1,2,641,3
534,2,7,1,1,605,3
534,2,8,2,1,43,2
534,2,9,1,1,529,6
534,2,10,2,1,42,5
534,2,11,1,1,518,3
534,2,12,2,1,76,4
534,2,13,2,1,13,3
534,2,14,1,1,592,3
534,2,15,2,2,63,4
534,2,16,1,1,541,5
534,2,17,1,1,526,7
534,2,18,1,1,623,4
534,2,19,2,1,41,3
534,2,20,2,2,100,5
534,2,21,2,2,105,3
534,2,22,2,2,40,3
534,2,23,2,1,162,3
534,2,24,1,2,628,2
534,2,25,1,2,638,2
534,2,26,2,2,106,2
534,2,27,2,2,71,3
534,2,28,2,2,42,3
534,2,29,1,2,504,3
534,2,30,1,2,529,2
534,2,31,2,1,33,1
534,2,32,2,2,131,1
534,2,33,1,1,641,2
534,2,34,1,2,604,2
534,2,35,1,2,531,5
534,2,36,2,2,141,2
534,2,37,1,2,617,2
534,2,38,1,1,640,2
534,2,39,2,1,81,3
534,2,40,1,2,569,2
535,2,1,2,2,61,3
535,2,2,1,2,632,5
535,2,3,2,1,13,1
535,2,4,2,2,52,6
535,2,5,2,2,37,5
535,2,6,1,1,628,1
535,2,7,2,2,49,5
535,2,8,1,1,526,3
535,2,9,1,2,640,6
535,2,10,1,2,628,3
535,2,11,1,1,518,2
535,2,12,2,2,71,6
535,2,13,2,1,7,4
535,2,14,1,2,601,5
535,2,15,2,2,96,4
535,2,16,1,1,608,3
535,2,17,1,1,533,4
535,2,18,1,1,625,1
535,2,19,2,1,71,4
535,2,20,2,2,40,3
535,2,21,2,2,75,4
535,2,22,1,2,623,2
535,2,23,1,2,522,5
535,2,24,2,1,162,2
535,2,25,2,1,63,1
535,2,26,2,2,76,6
535,2,27,2,1,20,3
535,2,28,2,1,41,1
535,2,29,1,1,640,5
535,2,30,1,1,631,3
535,2,31,1,2,504,5
535,2,32,1,2,533,4
535,2,33,2,1,113,1
535,2,34,2,2,109,5
535,2,35,1,2,638,4
535,2,36,1,1,504,2
535,2,37,2,1,48,1
535,2,38,1,1,673,2
535,2,39,1,2,512,6
535,2,40,2,1,153,2
536,2,1,1,1,592,5
536,2,2,2,2,5,5
536,2,3,1,2,522,6
536,2,4,2,1,37,4
536,2,5,2,2,30,5
536,2,6,1,2,533,6
536,2,7,1,2,518,4
536,2,8,1,2,630,
536,2,9,2,1,65,
536,2,10,1,2,673,
536,2,11,2,1,80,4
536,2,12,1,2,521,3
536,2,13,2,2,57,5
536,2,14,2,2,47,5
536,2,15,1,2,531,3
536,2,16,1,1,504,4
536,2,17,1,1,638,2
536,2,18,2,1,63,3
536,2,19,2,2,26,
536,2,20,1,2,504,4
536,2,21,2,1,62,3
536,2,22,1,1,603,4
536,2,23,1,2,672,4
536,2,24,2,1,75,3
536,2,25,1,1,608,5
536,2,26,2,2,116,5
536,2,27,2,2,52,6
536,2,28,1,1,643,4
536,2,29,1,1,526,4
536,2,30,2,1,98,4
536,2,31,2,1,52,
536,2,32,2,1,162,4
536,2,33,1,1,617,3
536,2,34,2,2,142,5
536,2,35,2,2,42,5
536,2,36,1,1,541,
536,2,37,2,2,70,4
536,2,38,1,1,632,3
536,2,39,1,2,621,3
536,2,40,2,1,73,3
537,2,1,1,1,672,5
537,2,2,1,1,521,4
537,2,3,1,1,518,2
537,2,4,1,2,533,5
537,2,5,1,2,504,3
537,2,6,1,2,531,6
537,2,7,2,2,49,5
537,2,8,1,1,623,6
537,2,9,1,2,521,4
537,2,10,2,1,9,3
537,2,11,2,1,153,5
537,2,12,2,1,111,4
537,2,13,2,1,150,3
537,2,14,2,1,73,5
537,2,15,1,1,631,5
537,2,16,2,2,109,4
537,2,17,2,1,91,4
537,2,18,2,1,16,5
537,2,19,1,2,569,6
537,2,20,2,2,45,5
537,2,21,2,2,98,4
537,2,22,2,2,37,5
537,2,23,2,1,47,5
537,2,24,1,2,603,5
537,2,25,2,2,5,4
537,2,26,1,1,568,3
537,2,27,2,1,142,3
537,2,28,1,2,625,4
537,2,29,2,2,43,3
537,2,30,1,1,526,5
537,2,31,2,1,66,5
537,2,32,1,1,643,5
537,2,33,2,2,65,3
537,2,34,1,2,605,5
537,2,35,2,2,9,3
537,2,36,1,1,608,6
537,2,37,1,1,640,6
537,2,38,1,2,638,3
537,2,39,2,2,38,5
537,2,40,1,2,608,6
538,2,1,1,2,640,5
538,2,2,2,1,73,3
538,2,3,2,1,20,4
538,2,4,1,1,604,4
538,2,5,2,1,91,4
538,2,6,1,2,638,5
538,2,7,2,2,131,5
538,2,8,2,1,141,5
538,2,9,2,1,81,5
538,2,10,2,1,71,5
538,2,11,2,1,161,3
538,2,12,1,1,601,6
538,2,13,1,1,522,5
538,2,14,2,2,86,4
538,2,15,1,1,617,5
538,2,16,1,2,621,5
538,2,17,1,1,504,5
538,2,18,2,2,43,3
538,2,19,1,2,533,5
538,2,20,1,2,623,5
538,2,21,2,2,40,5
538,2,22,1,2,604,4
538,2,23,2,1,40,3
538,2,24,1,1,643,3
538,2,25,1,1,563,6
538,2,26,2,2,11,5
538,2,27,1,1,628,3
538,2,28,1,2,630,5
538,2,29,2,1,70,5
538,2,30,2,2,69,5
538,2,31,1,2,673,5
538,2,32,2,2,81,5
538,2,33,1,1,529,4
538,2,34,1,1,518,
538,2,35,2,2,61,5
538,2,36,1,2,628,3
538,2,37,1,2,541,5
538,2,38,2,2,109,3
538,2,39,2,1,80,3
538,2,40,2,2,111,5
539,2,1,1,1,603,2
539,2,2,2,2,71,4
539,2,3,1,1,628,5
539,2,4,1,2,592,3
539,2,5,2,1,9,5
539,2,6,1,1,541,4
539,2,7,2,1,105,5
539,2,8,1,2,631,6
539,2,9,1,2,529,5
539,2,10,2,2,9,5
539,2,11,1,2,632,5
539,2,12,2,2,73,5
539,2,13,2,1,80,4
539,2,14,2,1,48,4
539,2,15,1,1,623,5
539,2,16,2,1,86,3
539,2,17,2,2,13,4
539,2,18,2,2,33,5
539,2,19,1,1,533,4
539,2,20,2,2,8,3
539,2,21,2,1,113,2
539,2,22,1,1,630,3
539,2,23,1,2,531,4
539,2,24,2,2,142,5
539,2,25,1,1,563,5
539,2,26,2,2,41,3
539,2,27,2,2,42,5
539,2,28,2,1,8,6
539,2,29,1,2,504,5
539,2,30,2,1,65,2
539,2,31,1,2,640,7
539,2,32,2,1,161,5
539,2,33,2,1,153,5
539,2,34,1,1,569,2
539,2,35,1,2,641,2
539,2,36,1,2,604,4
539,2,37,2,2,76,4
539,2,38,1,1,526,1
539,2,39,1,2,630,4
539,2,40,1,1,504,4
540,2,1,1,2,672,3
540,2,2,1,1,628,2
540,2,3,2,2,73,3
540,2,4,1,1,592,1
540,2,5,1,2,603,2
540,2,6,2,1,131,1
540,2,7,2,1,11,3
540,2,8,2,2,8,4
540,2,9,2,1,5,4
540,2,10,1,1,631,4
540,2,11,2,1,150,4
540,2,12,1,2,625,5
540,2,13,1,2,529,5
540,2,14,1,2,641,3
540,2,15,1,1,533,4
540,2,16,1,2,592,2
540,2,17,2,2,116,4
540,2,18,1,1,568,3
540,2,19,1,1,522,2
540,2,20,1,2,640,5
540,2,21,1,2,563,4
540,2,22,2,1,45,2
540,2,23,1,2,521,3
540,2,24,2,2,70,4
540,2,25,1,1,617,4
540,2,26,2,2,9,3
540,2,27,1,1,641,1
540,2,28,2,2,105,4
540,2,29,1,1,504,3
540,2,30,2,2,153,4
540,2,31,2,1,42,2
540,2,32,1,1,603,2
540,2,33,2,2,91,5
540,2,34,2,1,113,3
540,2,35,2,1,60,3
540,2,36,2,2,75,5
540,2,37,2,1,71,4
540,2,38,1,2,604,4
540,2,39,2,2,47,5
540,2,40,2,1,52,4
541,2,1,1,1,643,3
541,2,2,2,2,150,4
541,2,3,2,1,42,3
541,2,4,1,2,521,1
541,2,5,2,2,26,6
541,2,6,2,1,75,2
541,2,7,1,1,673,5
541,2,8,2,2,5,6
541,2,9,1,2,673,6
541,2,10,2,1,162,5
541,2,11,1,1,628,3
541,2,12,2,1,47,4
541,2,13,1,1,568,4
541,2,14,2,2,60,5
541,2,15,2,2,141,5
541,2,16,1,2,643,2
541,2,17,1,1,533,6
541,2,18,2,1,5,3
541,2,19,1,2,621,7
541,2,20,1,1,604,1
541,2,21,2,1,62,5
541,2,22,1,1,603,5
541,2,23,1,2,640,1
541,2,24,1,2,522,6
541,2,25,2,2,43,5
541,2,26,2,1,86,5
541,2,27,1,2,592,3
541,2,28,1,2,605,6
541,2,29,2,2,7,5
541,2,30,1,1,625,2
541,2,31,2,2,69,6
541,2,32,1,2,638,3
541,2,33,2,1,7,5
541,2,34,2,2,62,6
541,2,35,2,1,41,2
541,2,36,2,1,26,3
541,2,37,2,2,106,4
541,2,38,1,1,521,1
541,2,39,1,1,526,2
541,2,40,1,2,672,4
542,2,1,2,2,161,5
542,2,2,1,2,518,3
542,2,3,1,2,605,5
542,2,4,1,2,641,5
542,2,5,1,2,569,5
542,2,6,1,1,529,3
542,2,7,2,2,63,4
542,2,8,1,1,522,6
542,2,9,1,2,604,5
542,2,10,1,1,601,5
542,2,11,2,2,100,6
542,2,12,1,1,617,5
542,2,13,2,1,41,3
542,2,14,2,2,38,6
542,2,15,2,1,111,3
542,2,16,1,2,522,5
542,2,17,1,2,521,6
542,2,18,2,2,109,5
542,2,19,1,1,608,4
542,2,20,1,1,621,5
542,2,21,1,2,632,5
542,2,22,1,2,608,6
542,2,23,2,2,73,5
542,2,24,2,1,141,3
542,2,25,2,1,68,4
542,2,26,1,1,512,4
542,2,27,2,1,153,6
542,2,28,1,1,641,5
542,2,29,2,2,110,5
542,2,30,1,2,628,3
542,2,31,1,1,623,4
542,2,32,2,1,38,5
542,2,33,2,1,113,4
542,2,34,2,2,153,6
542,2,35,2,1,116,4
542,2,36,2,1,91,4
542,2,37,2,1,69,4
542,2,38,1,1,638,2
542,2,39,2,2,150,4
542,2,40,2,2,81,5
543,2,1,2,1,57,2
543,2,2,2,2,62,4
543,2,3,1,2,521,6
543,2,4,2,1,86,2
543,2,5,1,1,526,6
543,2,6,2,1,106,1
543,2,7,2,2,153,7
543,2,8,2,2,47,7
543,2,9,1,2,631,6
543,2,10,2,1,91,3
543,2,11,1,2,592,5
543,2,12,1,1,640,5
543,2,13,1,1,608,3
543,2,14,1,1,529,2
543,2,15,2,1,5,1
543,2,16,1,2,625,6
543,2,17,2,1,71,4
543,2,18,2,2,57,7
543,2,19,1,1,630,2
543,2,20,2,2,49,4
543,2,21,1,1,604,2
543,2,22,1,1,569,2
543,2,23,2,1,113,2
543,2,24,2,1,33,3
543,2,25,1,2,621,6
543,2,26,2,2,43,4
543,2,27,1,2,643,6
543,2,28,2,1,11,2
543,2,29,2,2,5,2
543,2,30,2,2,66,5
543,2,31,2,1,111,6
543,2,32,2,2,68,2
543,2,33,1,2,531,6
543,2,34,1,1,641,2
543,2,35,2,2,9,2
543,2,36,1,2,630,3
543,2,37,1,1,628,4
543,2,38,1,2,601,6
543,2,39,1,2,563,2
543,2,40,1,1,638,2
544,2,1,1,1,522,4
544,2,2,2,1,150,2
544,2,3,1,2,640,2
544,2,4,2,2,9,2
544,2,5,1,1,541,2
544,2,6,2,2,37,2
544,2,7,1,1,641,2
544,2,8,2,2,116,2
544,2,9,2,2,106,2
544,2,10,2,2,11,3
544,2,11,1,2,617,2
544,2,12,1,1,638,2
544,2,13,2,2,75,2
544,2,14,2,1,65,2
544,2,15,1,1,568,2
544,2,16,2,1,7,2
544,2,17,2,1,116,2
544,2,18,1,2,522,2
544,2,19,1,2,672,2
544,2,20,2,2,96,2
544,2,21,1,2,531,2
544,2,22,1,1,529,2
544,2,23,2,1,81,2
544,2,24,1,2,533,2
544,2,25,2,1,42,2
544,2,26,2,1,9,2
544,2,27,1,2,673,2
544,2,28,1,2,643,2
544,2,29,2,2,73,2
544,2,30,1,1,605,2
544,2,31,1,1,625,2
544,2,32,2,2,69,2
544,2,33,2,1,13,2
544,2,34,1,1,512,2
544,2,35,1,2,512,2
544,2,36,1,2,521,2
544,2,37,2,2,109,3
544,2,38,2,1,30,2
544,2,39,2,1,5,2
544,2,40,1,1,533,2
545,2,1,1,1,632,4
545,2,2,2,1,73,3
545,2,3,1,2,617,3
545,2,4,1,2,531,3
545,2,5,2,1,105,3
545,2,6,1,1,604,3
545,2,7,2,1,61,3
545,2,8,2,1,111,4
545,2,9,2,1,116,3
545,2,10,1,1,640,5
545,2,11,1,2,521,5
545,2,12,2,1,40,2
545,2,13,1,2,529,5
545,2,14,2,2,91,3
545,2,15,1,1,592,3
545,2,16,1,2,541,5
545,2,17,1,1,605,5
545,2,18,1,1,521,2
545,2,19,2,2,66,3
545,2,20,2,1,71,4
545,2,21,2,2,9,3
545,2,22,1,2,608,3
545,2,23,1,2,563,4
545,2,24,2,2,63,2
545,2,25,1,1,623,2
545,2,26,2,2,57,5
545,2,27,1,1,601,5
545,2,28,2,1,100,3
545,2,29,1,1,522,3
545,2,30,2,2,20,2
545,2,31,1,2,623,3
545,2,32,1,1,672,2
545,2,33,2,2,100,1
545,2,34,2,2,43,4
545,2,35,2,2,86,4
545,2,36,1,2,630,3
545,2,37,1,2,628,3
545,2,38,2,2,49,5
545,2,39,2,1,37,2
545,2,40,2,1,49,3
546,2,1,1,1,621,3
546,2,2,1,2,529,2
546,2,3,1,1,569,1
546,2,4,1,2,526,5
546,2,5,2,1,38,3
546,2,6,1,2,604,4
546,2,7,1,2,518,4
546,2,8,2,2,153,6
546,2,9,2,2,63,2
546,2,10,2,1,153,6
546,2,11,2,1,86,4
546,2,12,1,1,512,5
546,2,13,2,2,150,
546,2,14,2,1,57,4
546,2,15,2,1,109,3
546,2,16,2,2,40,5
546,2,17,1,1,592,3
546,2,18,2,2,110,3
546,2,19,2,1,76,4
546,2,20,1,2,563,1
546,2,21,1,1,603,1
546,2,22,1,2,541,5
546,2,23,2,2,96,4
546,2,24,2,2,109,5
546,2,25,1,1,563,3
546,2,26,2,1,69,2
546,2,27,1,1,568,1
546,2,28,1,2,605,5
546,2,29,2,1,73,4
546,2,30,2,1,105,3
546,2,31,1,1,504,5
546,2,32,2,2,41,6
546,2,33,1,1,526,4
546,2,34,2,2,43,
546,2,35,2,2,71,5
546,2,36,1,2,504,5
546,2,37,1,2,568,3
546,2,38,2,1,142,4
546,2,39,1,2,512,5
546,2,40,1,1,672,3
547,2,1,1,1,605,3
547,2,2,2,1,131,2
547,2,3,2,2,47,5
547,2,4,1,2,569,5
547,2,5,1,1,623,4
547,2,6,1,1,630,4
547,2,7,1,2,631,6
547,2,8,1,1,568,2
547,2,9,1,1,628,2
547,2,10,1,2,628,1
547,2,11,1,2,617,6
547,2,12,1,2,601,6
547,2,13,2,2,96,5
547,2,14,2,1,73,3
547,2,15,2,1,111,1
547,2,16,1,1,604,1
547,2,17,2,1,49,2
547,2,18,1,1,608,3
547,2,19,2,2,110,3
547,2,20,2,2,38,2
547,2,21,2,2,106,4
547,2,22,2,1,66,3
547,2,23,2,1,20,3
547,2,24,1,1,504,4
547,2,25,1,1,672,2
547,2,26,1,2,568,3
547,2,27,1,1,632,2
547,2,28,1,2,605,5
547,2,29,1,2,632,3
547,2,30,2,1,61,3
547,2,31,1,2,608,4
547,2,32,1,2,673,4
547,2,33,2,2,61,3
547,2,34,2,1,162,2
547,2,35,2,2,113,4
547,2,36,2,1,161,2
547,2,37,2,2,8,4
547,2,38,2,2,37,3
547,2,39,2,1,113,2
547,2,40,2,2,91,4
549,2,1,2,1,70,2
549,2,2,1,2,641,3
549,2,3,2,1,80,4
549,2,4,1,2,638,4
549,2,5,1,2,672,3
549,2,6,2,2,81,3
549,2,7,2,2,8,3
549,2,8,1,1,569,2
549,2,9,2,1,105,3
549,2,10,2,1,71,5
549,2,11,2,2,69,5
549,2,12,1,1,592,2
549,2,13,1,2,603,2
549,2,14,2,2,5,3
549,2,15,1,1,604,4
549,2,16,2,1,9,3
549,2,17,2,1,110,4
549,2,18,1,1,617,3
549,2,19,1,2,630,4
549,2,20,2,1,73,2
549,2,21,2,1,76,3
549,2,22,1,1,631,5
549,2,23,2,1,42,3
549,2,24,2,2,111,5
549,2,25,2,2,80,5
549,2,26,2,2,105,3
549,2,27,1,2,632,4
549,2,28,1,1,640,3
549,2,29,1,1,632,2
549,2,30,2,2,38,4
549,2,31,1,2,563,5
549,2,32,1,1,541,5
549,2,33,1,2,518,2
549,2,34,2,1,113,2
549,2,35,2,2,47,6
549,2,36,1,2,541,5
549,2,37,1,1,672,1
549,2,38,1,2,526,6
549,2,39,1,1,605,5
549,2,40,2,2,61,5
550,2,1,2,1,110,3
550,2,2,2,2,20,2
550,2,3,1,2,521,1
550,2,4,1,2,604,3
550,2,5,2,2,69,6
550,2,6,1,1,522,5
550,2,7,2,1,91,3
550,2,8,1,1,526,3
550,2,9,2,1,48,4
550,2,10,2,1,98,5
550,2,11,2,2,26,6
550,2,12,1,1,541,5
550,2,13,2,2,71,6
550,2,14,1,2,673,7
550,2,15,1,2,569,2
550,2,16,2,2,81,2
550,2,17,2,1,5,4
550,2,18,1,1,592,5
550,2,19,2,2,153,6
550,2,20,2,1,66,3
550,2,21,1,1,621,4
550,2,22,2,2,42,5
550,2,23,1,2,608,6
550,2,24,1,2,641,3
550,2,25,2,1,131,2
550,2,26,1,1,563,
550,2,27,1,2,625,5
550,2,28,2,2,142,3
550,2,29,1,1,628,1
550,2,30,2,1,16,3
550,2,31,1,1,640,2
550,2,32,1,2,640,2
550,2,33,2,1,75,5
550,2,34,1,1,625,4
550,2,35,2,2,111,5
550,2,36,1,2,630,6
550,2,37,2,1,62,3
550,2,38,1,2,631,5
550,2,39,1,1,604,1
550,2,40,2,2,41,7
551,2,1,2,2,45,4
551,2,2,2,2,162,3
551,2,3,1,2,541,5
551,2,4,1,2,603,5
551,2,5,2,2,66,6
551,2,6,1,2,529,5
551,2,7,1,2,672,3
551,2,8,2,2,153,5
551,2,9,1,1,628,3
551,2,10,1,1,541,5
551,2,11,2,1,65,5
551,2,12,2,1,69,5
551,2,13,1,2,592,3
551,2,14,2,1,105,3
551,2,15,1,2,518,3
551,2,16,1,2,533,3
551,2,17,2,2,52,5
551,2,18,1,2,673,5
551,2,19,2,2,41,5
551,2,20,1,1,608,3
551,2,21,2,2,100,3
551,2,22,1,1,533,3
551,2,23,2,1,106,3
551,2,24,2,1,38,3
551,2,25,2,1,48,5
551,2,26,1,1,601,3
551,2,27,2,2,49,3
551,2,28,2,2,80,3
551,2,29,2,1,162,5
551,2,30,1,1,638,5
551,2,31,1,2,640,6
551,2,32,2,1,131,3
551,2,33,1,1,568,3
551,2,34,2,1,70,3
551,2,35,1,1,621,5
551,2,36,1,2,504,3
551,2,37,2,1,45,3
551,2,38,2,2,70,3
551,2,39,1,1,521,5
551,2,40,1,1,592,5
